NAME	TITLE	SCORE	
LOC111092416		-0.52156615	
LOC102151758		-0.5216017	
UACA		-0.5216396	
LOC106558980		-0.5217014	
LOC102154180		-0.52174586	
DTL		-0.52177316	
LOC100688393		-0.5219097	
LOC111096384		-0.5220061	
LOC100686461		-0.5221077	
NAALADL2		-0.5222189	
LOC119868703		-0.52222204	
TNFSF18		-0.52223927	
LOC100683335		-0.5222693	
LOC102151765		-0.5223893	
MDM1		-0.5224405	
TRIM17		-0.5225445	
LOC119879972		-0.52257556	
LOC102152134		-0.5225913	
MROH9		-0.5226815	
LOC100685910		-0.52282053	
LOC111094659		-0.5228442	
LOC111092473		-0.5229128	
LOC111091538		-0.5229147	
ATP11A		-0.5229154	
LOC119873650		-0.5229988	
KRTAP26-1		-0.5230894	
PLCXD1		-0.5231435	
KCNA2		-0.52317	
TECTB		-0.5232187	
FGF19		-0.5232875	
OR8S12		-0.5233406	
LOC111093591		-0.52339846	
VRK2		-0.52341247	
LOC111095350		-0.5234763	
STX2		-0.5235241	
LOC100682577		-0.523588	
LOC111094488		-0.523618	
LOC111095765		-0.5236322	
LOC111098384		-0.5237536	
DEPDC7		-0.5237742	
LOC119864971		-0.52378523	
PRR35		-0.5238695	
LOC119871830		-0.5240326	
LOC102153662		-0.5240403	
LOC119873377		-0.5240868	
TAPBP		-0.524138	
LOC610995		-0.524173	
LOC111097847		-0.5241815	
LOC102156730		-0.52420664	
SOX4		-0.52426773	
LOC102156842		-0.52430993	
GGA2		-0.5244025	
LOC479821		-0.52440876	
LOC119873882		-0.52458286	
LOC119864430		-0.52459764	
LOC111097305		-0.52469367	
LOC111096461		-0.5247451	
TMEM26		-0.5247785	
LOC611685		-0.5248155	
LOC119866922		-0.5249013	
LOC100684440		-0.5249453	
LOC119866499		-0.52498406	
LOC111095391		-0.52499706	
LOC119865894		-0.52499706	
PCCA		-0.52499837	
LOC102151636		-0.52510667	
LOC119872382		-0.52523875	
LOC119864351		-0.5252577	
LOC102151381		-0.52528775	
SOX17		-0.52536774	
TMEM201		-0.5254305	
LOC111091740		-0.5255627	
KLF8		-0.5255912	
LOC100687131		-0.52560717	
LOC102155178		-0.5256699	
LOC111091064		-0.5256867	
LOC111098379		-0.5256869	
LOC106559118		-0.5256953	
PLP2		-0.52570504	
PRKAR2A		-0.52571964	
LOC100855944		-0.52573204	
MUC5B		-0.52573943	
LOC119870263		-0.5258649	
LOC119868427		-0.5258894	
MEF2B		-0.5259584	
LOC119872689		-0.5259738	
A1BG		-0.52613896	
CCDC189		-0.5263019	
LOC119874159		-0.52631456	
LOC111091789		-0.5263899	
SCML1		-0.5264247	
LOC119864664		-0.52642703	
LOC102154998		-0.52650195	
TLX2		-0.5265505	
LOC111092271		-0.5267099	
LOC100688844		-0.5267195	
PPM1L		-0.52672863	
TREM1		-0.52677447	
LOC106559317		-0.5268571	
LOC119864022		-0.52688587	
LOC111091861		-0.5268941	
LOC119865213		-0.52691525	
LOC111092284		-0.52700204	
FRMD4A		-0.52703434	
LOC102153196		-0.5270401	
LOC102152326		-0.52708256	
SPNS3		-0.5272809	
LOC111091365		-0.5273222	
FAM47E		-0.52733296	
LOC119867780		-0.5273633	
MIR199-2		-0.52747756	
SYK		-0.52751064	
LOC102155705		-0.52755874	
ZNF165		-0.5275798	
LOC111098502		-0.5275844	
WAC		-0.52758616	
DHX29		-0.52760667	
OR5AK6		-0.5277618	
SETD2		-0.528033	
LOC119865260		-0.5281389	
LOC100687711		-0.52817297	
LOC119864104		-0.52817297	
LOC119866702		-0.52817297	
LOC111094415		-0.52817297	
LOC119874453		-0.5282941	
LOC485342		-0.5283312	
LOC119873665		-0.52846396	
FAM222B		-0.52846634	
LOC102154202		-0.528513	
IL13		-0.52851486	
LOC111094546		-0.52854437	
CPA5		-0.52867764	
LRRC30		-0.528705	
ZP2		-0.52875346	
LOC102151452		-0.5288192	
LOC119873279		-0.5288243	
LOC119870422		-0.5288302	
CARD14		-0.52884966	
LOC100683357		-0.52894795	
LOC119869755		-0.52906865	
LOC119864994		-0.5290787	
LAMP3		-0.52913	
LOC111090714		-0.52927285	
GCA		-0.5292797	
LOC111090136		-0.5293049	
WAS		-0.5293484	
LOC119873049		-0.5293545	
LOC100855860		-0.5293673	
SERPINB6		-0.52940035	
LOC111096892		-0.5296521	
LOC102153283		-0.5296544	
LOC111096332		-0.52965766	
LOC119873357		-0.529683	
CCDC174		-0.5297372	
LOC111098946		-0.52976525	
GPR149		-0.5297952	
WDR81		-0.52980554	
LOC119868538		-0.52991194	
LOC111090663		-0.5299587	
LOC609523		-0.53002554	
LOC111098509		-0.53017193	
LOC111095136		-0.5301963	
LOC119869662		-0.5302065	
LOC111092131		-0.53023654	
MRGPRX2		-0.53028893	
SLC35E1		-0.53040755	
LOC483954		-0.5304106	
MYL3		-0.5304249	
CYP24A1		-0.5305175	
LOC111097545		-0.5305196	
LOC111094591		-0.53052694	
ENTHD1		-0.53053385	
LOC111090603		-0.5307499	
LOC102153675		-0.53076273	
LOC111091588		-0.53077185	
LOC102155351		-0.5308364	
LOC119864928		-0.5308532	
LOC111097696		-0.5308659	
LOC102151828		-0.53086853	
LOC119869852		-0.5309283	
RTL9		-0.53093237	
ZAR1L		-0.5309841	
LOC111096634		-0.53101146	
LOC119866485		-0.53104764	
LOC119873877		-0.5310732	
OR10AB2		-0.5310792	
GHSR		-0.53111565	
LOC111093950		-0.53117603	
CAPN2		-0.5311837	
LOC119871643		-0.5311886	
SLAMF7		-0.5311949	
LOC119866984		-0.53155726	
LOC100682682		-0.5315623	
HERPUD2		-0.5316343	
LOC102157002		-0.53163487	
OR13A1		-0.53164476	
IL11RA		-0.53168464	
LOC119873855		-0.5316863	
OR4A47C		-0.5317972	
ATOH1		-0.5318585	
LOC612257		-0.5318608	
IHH		-0.5318644	
LOC100686826		-0.53188366	
LOC100687930		-0.53192014	
LOC100688639		-0.53198045	
LOC111093059		-0.5320394	
LOC607467		-0.53206044	
GCC2		-0.53216857	
LOC111092894		-0.5321802	
LOC100688815		-0.5322118	
LOC111091894		-0.53237456	
CACNA1C		-0.53239703	
LOC119867094		-0.53246874	
LOC119869289		-0.5324691	
LOC111093555		-0.532472	
TRAM1L1		-0.5325513	
LOC119869399		-0.53259337	
CMKLR1		-0.5326098	
GPR142		-0.53264284	
LOC111098517		-0.53270364	
LOC102154841		-0.5327761	
LOC119873223		-0.53278404	
LOC119870373		-0.53279215	
ANXA9		-0.53282356	
LOC111094966		-0.5328474	
LOC100685204		-0.5329239	
LOC111096615		-0.53309894	
LOC106559526		-0.5331074	
LOC102151665		-0.53320414	
LOC102154762		-0.5332539	
F11		-0.53327763	
CLASP1		-0.5332892	
LOC119863960		-0.5334707	
LOC106558345		-0.5335415	
DCAF10		-0.53359985	
LOC119874888		-0.533746	
LOC119871790		-0.53378755	
UBE4A		-0.53380173	
SPOPL		-0.5338087	
LTBR		-0.5338454	
LOC492182		-0.53385836	
LOC111098430		-0.53391653	
LOC100684297		-0.5341194	
OR2Q1		-0.5341249	
LOC102151168		-0.534145	
LOC111092358		-0.53416103	
OR6AA7		-0.53416103	
LOC111094540		-0.53421587	
CYP3A26		-0.5342933	
LOC111090560		-0.53429717	
NUP62CL		-0.5343332	
LOC111090361		-0.5343371	
NMNAT3		-0.53434074	
SMCO4		-0.53440356	
PNMA6E		-0.5344221	
LOC106559909		-0.5345061	
LOC102154628		-0.53453916	
LOC119869932		-0.53468424	
LOC111098550		-0.53477776	
TATDN1		-0.53485304	
MED14		-0.5348775	
LOC119865387		-0.5349265	
LOC100687231		-0.5350332	
KLHL14		-0.53507894	
MIR8863.1		-0.53515625	
LOC102151540		-0.53516704	
OR13C1		-0.5351948	
LOC111098566		-0.53519684	
LOC111096767		-0.5351987	
CD226		-0.53521293	
LOC111091466		-0.5352506	
LOC111093637		-0.5353046	
LOC111093519		-0.53530663	
LOC111093631		-0.5353378	
LOC119872702		-0.5354038	
LOC100684414		-0.53541845	
CPT2		-0.53542274	
LOC100686874		-0.5354339	
LOC102156827		-0.5355817	
LOC100685249		-0.5356542	
TAF5		-0.5357328	
GPAT3		-0.535778	
CCDC183		-0.5357807	
LOC100686356		-0.53594345	
LOC111097193		-0.5361322	
LOC111098233		-0.53613955	
LOC119870226		-0.5361543	
LOC111091782		-0.5361655	
IL22RA2		-0.536185	
LOC111093057		-0.5362219	
LOC106557752		-0.5362399	
LOC102151461		-0.53634727	
LOC100687068		-0.5364145	
LOC119865489		-0.53654003	
LOC111092401		-0.53661764	
LOC100683242		-0.53675926	
LOC111096648		-0.536786	
KCNE5		-0.53696287	
LOC106560129		-0.53698015	
LOC111095911		-0.5369856	
PHF21A		-0.5370321	
LOC102153861		-0.5370545	
CEACAM18		-0.5371288	
LOC102155088		-0.53717434	
OR13C4		-0.53718746	
LOC111097645		-0.5372274	
LOC119871270		-0.5372329	
LOC607647		-0.53729725	
LOC102156918		-0.5373333	
LOC119874089		-0.53742707	
LOC111090942		-0.53742814	
LOC111097161		-0.53744435	
LOC100856003		-0.5374466	
KRT3		-0.5374913	
PTBP1		-0.5375487	
LOC119872029		-0.53762114	
LOC106559196		-0.537643	
CFAP97D1		-0.53774065	
LOC111093862		-0.53775764	
LOC119870874		-0.5377702	
HPS1		-0.5378059	
LOC119872435		-0.537846	
ZCCHC10		-0.53789127	
LOC100855683		-0.5378964	
LOC111091359		-0.53793323	
LOC106557794		-0.5379476	
ANKRD29		-0.53795433	
VSIG10L		-0.53803194	
LOC102154314		-0.5380397	
LOC119874241		-0.538065	
LOC102152375		-0.5381764	
LOC119866861		-0.53820455	
LOC119871158		-0.53822905	
LOC111097342		-0.53830266	
TMEM241		-0.5383297	
MIR628		-0.5383409	
LOC119866088		-0.5383958	
ZFC3H1		-0.5384135	
C19H2orf76		-0.5384553	
LOC100683891		-0.5384662	
LOC100686357		-0.5384845	
LOC102152830		-0.5384934	
LOC111097180		-0.53850394	
LOC119873456		-0.5385105	
LOC119874253		-0.53858435	
LOC119871629		-0.5385936	
LOC106557625		-0.53875667	
LOC111093463		-0.5388182	
LOC111095516		-0.5388182	
LOC111096439		-0.5388182	
LOC475522		-0.5388182	
LOC106557505		-0.5388182	
LOC102151931		-0.5388182	
LOC119865374		-0.5388182	
LOC111092326		-0.5388182	
LOC111093175		-0.5388182	
LOC102153065		-0.5388182	
LOC100683646		-0.5388182	
LOC111090601		-0.5388182	
LOC119869822		-0.5388182	
LOC100688034		-0.5388182	
MAP7D3		-0.53885204	
LOC111098302		-0.5388591	
LOC111090881		-0.53901106	
LOC111091902		-0.5390468	
LOC119868232		-0.5390468	
LOC119867669		-0.5390468	
LOC111091309		-0.5391553	
DST		-0.5391812	
LOC111097885		-0.5392106	
SOX6		-0.53921515	
LOC111094260		-0.53925353	
RFT1		-0.53929967	
LOC119867039		-0.53930455	
SPTLC1		-0.539339	
OBSCN		-0.53935486	
LOC102151424		-0.53943026	
LOC111090055		-0.53946334	
LOC480786		-0.5396705	
TMEM269		-0.5397654	
LOC100687452		-0.53992295	
OR2D4		-0.5399764	
ARHGEF16		-0.5400019	
PLEKHG3		-0.5400115	
LOC111093805		-0.540161	
MIR29B-2		-0.5401703	
LOC111096917		-0.54019296	
LOC111093209		-0.5402545	
AFF4		-0.5403143	
LOC111092145		-0.5403239	
IGSF11		-0.5408402	
LOC111090095		-0.54086757	
LOC111092731		-0.54101324	
LOC119869732		-0.5410564	
LOC111091063		-0.54107445	
LOC102153938		-0.54107445	
LOC106559344		-0.54107445	
LOC119874286		-0.54107445	
LOC111096813		-0.54114234	
ACOT4		-0.54118896	
LOC111091469		-0.5412333	
ATP8B1		-0.54124975	
DYTN		-0.54127157	
LOC102155380		-0.54130036	
LOC111095560		-0.5413401	
LOC119870790		-0.54139096	
LOC100683497		-0.5415811	
TXLNB		-0.5416125	
LOC491432		-0.54168934	
SYT6		-0.54171085	
LOC119870711		-0.54177237	
LOC111092445		-0.5418267	
FAM135B		-0.54185134	
LOC111097732		-0.5419017	
ETF1		-0.54191804	
LOC119865842		-0.5419345	
LOC119864838		-0.54197955	
DCUN1D3		-0.54200166	
LOC102153729		-0.54201156	
MT2A		-0.54204744	
LOC119869808		-0.5421079	
MAMLD1		-0.5421117	
CRYBB3		-0.54228556	
MGAM2		-0.5423197	
LOC119866620		-0.542321	
KMT2B		-0.5423294	
FOXK1		-0.5423521	
IGSF10		-0.54236263	
LOC119863949		-0.5423664	
HIVEP1		-0.542413	
LOC111090471		-0.5424319	
OR11G2B		-0.54243666	
LOC102155342		-0.5424642	
PTGFRN		-0.54246587	
TEX55		-0.5425529	
LOC106559474		-0.54266125	
LOC119870795		-0.54275376	
LOC119873335		-0.5427897	
LOC100688551		-0.54281217	
LOC119870819		-0.543053	
MYLK2		-0.5430974	
LOC111094475		-0.543098	
LOC111091319		-0.5431197	
LOC102156163		-0.5434016	
LOC119865022		-0.5434189	
LOC100688926		-0.543466	
CNOT1		-0.5435149	
LOC119868153		-0.54353464	
LOC119865844		-0.5435944	
LOC111090256		-0.5436464	
LOC111098790		-0.5437366	
CETN1		-0.54376584	
LOC119864573		-0.5438169	
PAQR3		-0.5440142	
LOC102155816		-0.5441407	
KIF2A		-0.5441441	
LOC111097797		-0.54420674	
FLVCR1		-0.54437524	
LOC119876429		-0.5443869	
LOC119867067		-0.5444651	
LOC119871561		-0.54447806	
ZNF277		-0.5444974	
FOXE3		-0.54455084	
LOC111096593		-0.5446644	
LOC111096295		-0.5446964	
FTCDNL1		-0.5446983	
LOC102156436		-0.54475534	
LOC102152190		-0.54475534	
LOC111097549		-0.54475534	
LOC111091872		-0.54475534	
LOC100684490		-0.54475534	
LOC111094650		-0.54475534	
LOC111098519		-0.54475534	
LOC111098707		-0.54475534	
LOC111093724		-0.54475534	
TXNDC16		-0.54491836	
IMPG1		-0.5449474	
LOC111095579		-0.5449484	
LOC111093587		-0.5449631	
LOC111093879		-0.54498434	
LOC106558775		-0.54499406	
CAD		-0.54504186	
LOC102156091		-0.54504734	
LOC111096127		-0.54506415	
MIR207		-0.545113	
PRG3		-0.54515743	
LOC102155306		-0.5451597	
LOC111095902		-0.5451807	
HOXC10		-0.5451901	
KRT81		-0.5452492	
CYP2S1		-0.54526746	
LOC119873356		-0.5455932	
GPR119		-0.54560226	
UTS2B		-0.54563534	
OSBPL9		-0.54568833	
CRYBA2		-0.54569197	
LOC100688762		-0.54573613	
EGF		-0.54590374	
CHAD		-0.54591423	
LOC119870257		-0.5460268	
LOC111094480		-0.5461137	
MIR134		-0.546144	
LTBP3		-0.54629296	
CENPL		-0.5463089	
HAL		-0.54642564	
LOC119870633		-0.54644114	
LOC102151755		-0.54646987	
SLX4		-0.546514	
LOC111093578		-0.5466075	
LOC100684550		-0.54668576	
FOSL1		-0.54684156	
SYT8		-0.5469603	
CCDC83		-0.5469662	
LOC119873590		-0.5470193	
LOC111098846		-0.5470497	
LHX4		-0.5470807	
LOC119877895		-0.54709834	
CYP19A1		-0.547234	
LOC102153170		-0.547428	
APPBP2		-0.5474379	
LOC119871716		-0.54745793	
ALG9		-0.5474765	
LOC111095851		-0.5475435	
LOC100688303		-0.5475442	
OR5W2		-0.54757345	
LOC119872668		-0.5476291	
LOC111094300		-0.5476476	
LOC111094696		-0.5477079	
MUC5AC		-0.5477367	
PLEKHH3		-0.54780304	
LOC111091990		-0.54785335	
YES1		-0.5478959	
LOC119871530		-0.54794806	
FLACC1		-0.5479687	
LOC100686747		-0.5480497	
LOC111094069		-0.5480704	
LOC119866587		-0.5480929	
HCFC1		-0.5481887	
LOC111095084		-0.5482202	
LOC111094933		-0.5482202	
LOC111091718		-0.5482494	
LOC119870012		-0.5483614	
LOC119871925		-0.54842705	
LOC102154339		-0.5484817	
OR6D6		-0.5484894	
PEAK1		-0.54856485	
SPPL2C		-0.5486203	
LOC111094341		-0.54863715	
MIR8881		-0.5486983	
LOC119864382		-0.54876786	
LOC111095465		-0.5488576	
LOC100687361		-0.54889977	
LOC102156679		-0.5489571	
LOC111097739		-0.54900837	
CDC73		-0.54905844	
TOB2		-0.54914534	
LOC111093375		-0.5491639	
LOC119867415		-0.549258	
SLC12A9		-0.5492699	
SLC22A11		-0.54928786	
EPB41L5		-0.54931504	
OR10J2		-0.54942024	
LOC102152418		-0.54945797	
LOC119868103		-0.54950184	
LOC119873191		-0.54952693	
LOC111092308		-0.5495334	
LOC100684041		-0.54959273	
LOC119873971		-0.5497037	
POGZ		-0.5497765	
LOC119867964		-0.5498173	
LOC100685211		-0.5499499	
LOC119867928		-0.54997635	
IL12B		-0.5499987	
LOC111091649		-0.5501079	
LOC119873076		-0.5501528	
LOC119866311		-0.550168	
ZNF300		-0.55018705	
TXLNG		-0.5503134	
EEA1		-0.55036217	
MIR8829.1		-0.5504577	
LOC111096571		-0.55050457	
LOC111090472		-0.5505301	
LOC111092535		-0.5506505	
LOC119879781		-0.55068856	
LOC102153162		-0.5507668	
LOC119867595		-0.55076754	
LOC119864499		-0.5507888	
LOC100684863		-0.5508224	
LOC111098017		-0.5508554	
LOC119870371		-0.5508969	
HOXB9		-0.5508969	
LOC102156485		-0.55093604	
LOC608046		-0.5510198	
RXRA		-0.5510279	
GUCY2D		-0.5511064	
LOC111091935		-0.55126804	
LOC119864392		-0.5512765	
LOC111095904		-0.5513155	
LOC102156778		-0.5513294	
CCRL2		-0.55144304	
LOC612469		-0.55149466	
SLC16A6		-0.55149627	
LOC102156830		-0.55154335	
OR10J5		-0.55155236	
LOC100682720		-0.5516456	
PLBD2		-0.55179137	
CTNNA1		-0.5518381	
PLSCR1		-0.5519056	
LOC484865		-0.5519267	
LOC111098144		-0.55192846	
MBOAT1		-0.5520338	
PLET1		-0.55211526	
LOC111092406		-0.5521256	
LOC100684580		-0.55215913	
RASA2		-0.5521872	
ATF7IP2		-0.55218816	
KRTAP16-1		-0.5522312	
LOC100688471		-0.5522339	
LOC111096229		-0.5523647	
LOC100683697		-0.5523734	
CXCR5		-0.5525712	
OR4A40		-0.5525779	
LOC119865117		-0.5525932	
LOC106559800		-0.5527096	
LOC111095185		-0.5528088	
FOXL3		-0.5528831	
SKIDA1		-0.5529451	
LOC119869839		-0.552968	
LOC102156557		-0.5529845	
ACP7		-0.5529974	
LOC119867120		-0.55305076	
ARMC2		-0.5531079	
CATSPER1		-0.55316687	
LOC100683636		-0.5532306	
LOC111094301		-0.5532363	
LOC119872697		-0.5532841	
LOC119867251		-0.5532929	
LOC111093471		-0.5533226	
LOC102151134		-0.5533306	
LOC100684282		-0.5534221	
LOC111092509		-0.5534909	
LOC119865375		-0.5535008	
LOC477647		-0.55351955	
LHFPL5		-0.55360377	
OR13C11C		-0.55361545	
LOC119870766		-0.55364585	
GPAM		-0.55366284	
LOC100687735		-0.5536748	
LOC100682744		-0.5537196	
LOC119869868		-0.55407965	
LOC111089962		-0.55411744	
LOC111091846		-0.55411994	
LOC119864311		-0.5541888	
LOC111097043		-0.5542659	
PYY		-0.5542883	
LOC111093592		-0.5543441	
CLDN16		-0.5543455	
LOC100685633		-0.5543457	
LOC111094506		-0.5544976	
LOC119866975		-0.55453736	
LOC111097726		-0.55456066	
ZACN		-0.55456346	
LOC111091075		-0.5545861	
TPPP3		-0.5545956	
C5AR2		-0.5546438	
LOC482008		-0.5546547	
LOC111098890		-0.5546547	
TWF1		-0.55468255	
LOC119865742		-0.55471027	
LOC111092374		-0.5547431	
BID		-0.5547867	
C15H1orf94		-0.55479974	
NFX1		-0.5548171	
TRIML2		-0.5548348	
SOX7		-0.55497056	
LOC111097429		-0.5549869	
LOC119869649		-0.5549927	
BEND2		-0.55500746	
ACOT12		-0.5550196	
KRT32		-0.5551441	
LOC102154815		-0.55514604	
SERINC2		-0.55519396	
PIMREG		-0.55523235	
LOC119866205		-0.5552693	
PLEKHS1		-0.55526954	
LOC119868359		-0.55534357	
LOC111097805		-0.5553839	
LOC119864049		-0.5554231	
LOC100684109		-0.5556693	
LOC102154243		-0.5557253	
LOC100686544		-0.5558148	
LOC111090577		-0.5558594	
SRRM1		-0.5558678	
LOC119871252		-0.5559564	
LOC119869528		-0.55603594	
LOC100683470		-0.5560467	
LOC102156101		-0.5560915	
LOC102154797		-0.556112	
FSIP1		-0.5561217	
LOC111091463		-0.55613315	
CE9		-0.55615	
PASK		-0.55615646	
LOC111098297		-0.55633444	
LOC606856		-0.5563345	
BACH1		-0.55634016	
FGA		-0.5563644	
LOC119871508		-0.55657095	
IRX2		-0.55657977	
LOC119866676		-0.55659235	
LOC485451		-0.5567517	
GUCA1B		-0.55679125	
LOC119869915		-0.55686915	
AKAP14		-0.5569	
LOC102153884		-0.55699015	
PBRM1		-0.55708516	
LOC100856228		-0.55711985	
PCF11		-0.5571745	
PTX4		-0.5572353	
LOC119874301		-0.55723965	
LOC119871976		-0.5572741	
IL17C		-0.5573226	
LOC102154155		-0.55747545	
PPP1R42		-0.5575292	
LOC111098103		-0.55754644	
LOC611563		-0.55759984	
LACC1		-0.5576059	
LOC111093334		-0.557719	
MIR8849.1		-0.5577405	
LOC106558686		-0.55779326	
LOC111090423		-0.5578839	
LOC111095853		-0.5579488	
LOC111092005		-0.5579488	
CDKL2		-0.5579684	
LOC111096595		-0.55802536	
LOC119871319		-0.5581166	
ZDHHC2		-0.5582245	
ZFP3		-0.5583132	
LOC111091619		-0.5583189	
LOC119864776		-0.55833614	
LOC111094348		-0.5583674	
POGK		-0.5584572	
LOC111093046		-0.55847865	
LOC111097331		-0.55857325	
LOC111096224		-0.55867463	
LOC119870434		-0.5586758	
LOC100686965		-0.55875933	
C26H22orf15		-0.55879575	
SLC22A13		-0.5588089	
LOC102156697		-0.5589259	
LOC119869354		-0.55893016	
LTBP2		-0.5589827	
ZDHHC21		-0.5592429	
LOC119869794		-0.5593047	
LOC102154951		-0.55933654	
TEAD3		-0.5593528	
LOC111091614		-0.55964637	
LOC111094843		-0.55969137	
BROX		-0.5597819	
LOC102153416		-0.5598271	
LOC119870782		-0.55983764	
LOC106560205		-0.55997866	
DYRK1A		-0.5602314	
LOC111093884		-0.560303	
LOC100688026		-0.5604805	
LOC111092798		-0.5605314	
LOC111095642		-0.5606361	
CNNM2		-0.5608243	
LOC102151865		-0.5608508	
LOC102156590		-0.5609856	
PRR19		-0.5610059	
GPATCH8		-0.561054	
DMXL1		-0.5610816	
LOC119869979		-0.56111157	
LOC119870801		-0.5611192	
LOC111092882		-0.56115794	
MEP1B		-0.5612156	
FLNA		-0.56131136	
BNC1		-0.5613949	
C33H3orf38		-0.56157947	
LOC111093746		-0.5617195	
KCNV2		-0.56180906	
LOC111096596		-0.5618146	
LOC111091065		-0.5618405	
PMAIP1		-0.5618412	
LOC111098880		-0.5620553	
LOC111090350		-0.5620991	
PIK3AP1		-0.5621861	
LOC491462		-0.5622922	
IQCF2		-0.5623651	
LOC111096499		-0.56252676	
SLF2		-0.5625372	
LOC119872653		-0.5625446	
HSD17B4		-0.5625698	
LOC106557461		-0.56258005	
LOC100855861		-0.5627144	
LOC119866811		-0.5627191	
LOC111097698		-0.56274325	
LOC111092781		-0.5628665	
LOC119870387		-0.56303275	
LRP2		-0.56306946	
LOC111097063		-0.5631569	
LOC119869825		-0.56320906	
LOC485275		-0.5632622	
LOC102153363		-0.56327176	
LOC111093146		-0.56328356	
LOC111096766		-0.56329566	
C15H4orf45		-0.5633226	
SPRY1		-0.5633642	
LOC111090286		-0.563378	
NLRP5		-0.5633933	
LOC102156211		-0.5635081	
HAO1		-0.5635487	
LOC111095127		-0.56361026	
LOC111097854		-0.563629	
LOC111097100		-0.5636341	
LOC111092176		-0.5637041	
LOC111090246		-0.5637248	
LOC111094047		-0.56375337	
LOC119874384		-0.5638175	
C4H5orf22		-0.563927	
NDUFAF7		-0.56398535	
LOC111091860		-0.56405467	
LOC111093796		-0.5641182	
NXT2		-0.5641253	
KCNMB2		-0.56416583	
LOC119871795		-0.5642109	
GDF7		-0.5642859	
LOC111093662		-0.5643416	
CCR6		-0.5645779	
LOC119866402		-0.56458503	
SPEN		-0.5645897	
KERA		-0.56460345	
LOC119871519		-0.5646077	
OR6M6		-0.564672	
LOC482194		-0.56479573	
LOC119872903		-0.56479657	
LOC485559		-0.5649586	
LOC100688773		-0.5649668	
CDC42EP1		-0.5653523	
CKMT2		-0.56535494	
LOC102157136		-0.56552064	
LOC100855939		-0.5656651	
