Run	Assay Type	BioSample	Center Name	Consent	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	AvgSpotLen	Bases	create_date	version	BioProject	sub_species		tissue	Library Name	source_name	BREED	sex	age	GEO_Accession (exp)	treatment	BioSampleModel	cell_type	collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	cell_line	dev_stage	disease	sample_type	Sample_name	strain	isolate	AssemblyName	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	common_name	diagnosis	INSDC_center_name	INSDC_status	Submitter_Id	Cultivar	ecotype	INSDC_last_update	BIOMATERIAL_PROVIDER	external_id	genotype	tumor_grade	INSDC_first_public	date_of_surgery	ER_Allred_score	ER_status	lymphatic_vessel_invasion	Neuter_status	Scientific_Name	disease_state	ena_first_public	ena_last_update	Sample_id	dog_id	replicate	HER2_Score(Hercep_test_Score)	survival_status(until_2018-08-01)	ENA_first_public	isolation_source	Broker_name	phenotype	health_state	time	individual	Specimen_voucher	developmental_stage	INSDC_center_alias	tumor_location	tumor_type	geographic_location_(country_and/or_sea)	organism_part	ena_last_update	histopathological_classification	patient_id	store_cond	date_of_death	disease_stage	intentional_duplicate (run)	description	death_date	dethist	goldschmidt	histology	library_prep	patient_number	repselect	rin	sequencing_run	simhist	tumor_diameter	cell_line_short_name	Survival	collected_by	tumor	birth_date	Group	prep_type	library_prep_batch	organism_common_name	infection	tissue_type	genotype/variation	id	In-house_label (run)	library_name	birth_location	gender	developmental_age	Pedigree	sex_chromosomes	estimated_age	estimated_breed	Institution	Biological_Replicate	date_of_diagnosis	sampling_site	treatment_regime	storage_conditions	cell_passage	stimulus	Experimental_Factor:_phenotype (exp)	Alternate_Taxon_ID	location_of_metastasis	breeding_method	tissue_preservation	date_of_PD	immunophenotype	nature
SRR22459126	RNA-Seq	SAMN31934604	ABBVIE	public	SRX18425967	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766497	SRP410543	838496653	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	148	2051436707	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766497	Hippocampus	Beagle	female			untreated																																																																																																																		
SRR22459463	RNA-Seq	SAMN31934745	ABBVIE	public	SRX18426111	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766341	SRP410543	359413324	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1000160475	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766341	Hippocampus	Beagle	male			untreated																																																																																																																		
SRR22459466	RNA-Seq	SAMN31934745	ABBVIE	public	SRX18426111	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766341	SRP410543	348058364	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	971000521	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766341	Hippocampus	Beagle	male			untreated																																																																																																																		
SRR22459472	RNA-Seq	SAMN31934747	ABBVIE	public	SRX18426109	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766339	SRP410543	457349101	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1282054161	2022-11-30T02:26:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766339	Hippocampus	Beagle	male			untreated																																																																																																																		
SRR22459116	RNA-Seq	SAMN31934602	ABBVIE	public	SRX18425969	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766499	SRP410543	761201411	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1902653869	2022-11-30T02:20:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766499	Hippocampus	Beagle	female			untreated																																																																																																																		
SRR22459119	RNA-Seq	SAMN31934602	ABBVIE	public	SRX18425969	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766499	SRP410543	744910079	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1881634811	2022-11-30T02:22:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766499	Hippocampus	Beagle	female			untreated																																																																																																																		
SRR22459123	RNA-Seq	SAMN31934603	ABBVIE	public	SRX18425968	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766498	SRP410543	756493122	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1900993134	2022-11-30T02:20:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766498	Hippocampus	Beagle	female			untreated																																																																																																																		
SRR22459469	RNA-Seq	SAMN31934746	ABBVIE	public	SRX18426110	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766340	SRP410543	462294211	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1294204426	2022-11-30T02:23:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766340	Hippocampus	Beagle	male			untreated																																																																																																																		
SRR22459471	RNA-Seq	SAMN31934747	ABBVIE	public	SRX18426109	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2022-12-12T00:00:00Z	GSM6766339	SRP410543	473856077	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	150	1323728192	2022-11-30T02:24:00Z	1	PRJNA906635	familiaris		Hippocampus	GSM6766339	Hippocampus	Beagle	male			untreated																																																																																																																		
SRR6662623	miRNA-Seq	SAMN08451954	EARLHAM INSTITUTE	public	SRX3639706	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1610_LIB9468_L001	SRP131975	89906477	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	185560900	2018-02-01T11:53:00Z	1	PRJNA432546	familiaris		hypothalamus	1610_LIB9468_L001		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662675	miRNA-Seq	SAMN08451980	EARLHAM INSTITUTE	public	SRX3639654	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1610_LIB9468_L002	SRP131975	88394641	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	184743600	2018-02-01T11:54:00Z	1	PRJNA432546	familiaris		hypothalamus	1610_LIB9468_L002		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662691	miRNA-Seq	SAMN08451911	EARLHAM INSTITUTE	public	SRX3639638	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1099_LIB9468_L001	SRP131975	130043787	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	185015750	2018-02-01T11:55:00Z	1	PRJNA432546	familiaris		hypothalamus	1099_LIB9468_L001		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662692	miRNA-Seq	SAMN08451912	EARLHAM INSTITUTE	public	SRX3639637	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1099_LIB9468_L002	SRP131975	129719002	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	184820750	2018-02-01T11:55:00Z	1	PRJNA432546	familiaris		hypothalamus	1099_LIB9468_L002		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR9872854	RNA-Seq	SAMN12412331	INDIANA UNIVERSITY SCHOOL OF MEDICINE	public	SRX6625571	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-07-31T00:00:00Z	N1-Normal-Brain-Tissue_S1	SRP216954	2299925031	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	75	6009508319	2019-07-31T15:07:00Z	1	PRJNA557484	familiaris		Normal Brain	N1  Normal Brain Tissue		Boxer	male	8yr 2mo			Model organism or animal												Normal Brain																																																																																																					
SRR9872853	RNA-Seq	SAMN12412332	INDIANA UNIVERSITY SCHOOL OF MEDICINE	public	SRX6625572	Illumina HiSeq 4000	SINGLE	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-07-31T00:00:00Z	N2-Normal-Brain-Tissue_S2	SRP216954	2383475964	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	75	6120101084	2019-07-31T15:07:00Z	1	PRJNA557484	familiaris		Normal Brain	N2 Normal  Brain Tissue		Chesapeake Bay Retriever	female	3yr 9mo			Model organism or animal												Normal Brain																																																																																																					
SRR636937	RNA-Seq	SAMN01831954	GEO	public	SRX211677	Illumina Genome Analyzer IIx	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2015-02-17T00:00:00Z	GSM1055087	SRP017611	985510117	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	102	1525697844	2012-12-19T17:24:00Z	1	PRJNA184055	familiaris		normal brain		Canis familiaris_brain			adult	GSM1055087																																																																																									wild type																										
SRR636938	RNA-Seq	SAMN01831955	GEO	public	SRX211678	Illumina Genome Analyzer IIx	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2015-02-17T00:00:00Z	GSM1055088	SRP017611	943543048	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	102	1462101048	2012-12-19T17:24:00Z	1	PRJNA184055	familiaris		normal brain		Canis familiaris_brain			adult	GSM1055088																																																																																									wild type																										
SRR8997012	RNA-Seq	SAMN11526812	BROAD INSTITUTE	public	SRX5775798	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Dozer_386519_occipital_cortex	SRP114662	1578549889	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	8015148102	2019-05-01T13:18:00Z	1	PRJNA396033	familiaris		Occipital Cortex	Dozer_386519_occipital_cortex		Belgian Malanois	male	3			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR8997030	RNA-Seq	SAMN11526786	BROAD INSTITUTE	public	SRX5775780	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Crak_358336_Occipital_Lobe	SRP114662	2594266411	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	10288430246	2019-05-01T13:21:00Z	1	PRJNA396033	familiaris		Occipital Cortex	Crak_358336_Occipital_Lobe		Belgian Malanois	male	2			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR5889306	RNA-Seq	SAMN07419800	BROAD INSTITUTE	public	SRX3055182	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2017-08-07T00:00:00Z	CodRou_346627_cortex_occipital	SRP114662	1648795231	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	7487747514	2017-08-07T15:35:00Z	1	PRJNA396033	familiaris		Occipital Cortex	CodRou_346627_cortex_occipital		Labrador	male	16			Model organism or animal							Adult						GCF_000002285.3											"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																									8/10/2016															3/9/2000																																	
SRR8996998	RNA-Seq	SAMN11526832	BROAD INSTITUTE	public	SRX5775812	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	SanMcg_349891_cortex_occipital	SRP114662	3014284799	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	8361042600	2019-05-01T13:07:00Z	1	PRJNA396033	familiaris		Occipital Cortex	SanMcg_349891_cortex_occipital		Newfoundland	male	11			Model organism or animal							Adult				not applicable	not applicable									not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR8996954	RNA-Seq	SAMN11526753	BROAD INSTITUTE	public	SRX5775856	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Ace_396226_cortex_occipital	SRP114662	6327400856	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	302	23380981034	2019-05-01T13:26:00Z	1	PRJNA396033	familiaris		Occipital Cortex	Ace_396226_cortex_occipital		Yorkshire Terrier	male	11			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR2960339	RNA-Seq	SAMN04295021	YUNNAN UNIVERSITY	public	SRX1452061	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-11-25T00:00:00Z	CFAMOCLFSHP.YPi1956	SRP066652	2783934527	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	200	4229850800	2015-11-29T22:34:00Z	1	PRJNA302374	familiaris		occipital lobe	transcriptome of Indigenous dog occipital lobe		Indigenous dog	female				Model organism or animal							adult		tissue_sample															Yunnan university																																																																																									
SRR2960344	RNA-Seq	SAMN04295024	YUNNAN UNIVERSITY	public	SRX1452066	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-11-25T00:00:00Z	CFAMOCLFSHP.YPi1957	SRP066652	3909730914	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	200	5760609800	2015-11-29T10:30:00Z	1	PRJNA302374	familiaris		occipital lobe	transcription of Canis lupus familiaris occipital lobe		Indigenous dog	female				Model organism or animal							adult		tissue_sample															Yunnan university																																																																																									
SRR2960346	RNA-Seq	SAMN04295026	YUNNAN UNIVERSITY	public	SRX1452068	Illumina HiSeq 2000	PAIRED	PCR	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-11-25T00:00:00Z	CFAMOCLFSHP.YPi1958	SRP066652	3915593266	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	200	5381762600	2015-11-29T05:21:00Z	1	PRJNA302374	familiaris		occipital lobe	transcription of  Indigenous dog occipital lobe		Indigenous dog	female				Model organism or animal							adult																																																																																																										
SRR5888371	RNA-Seq	SAMN07376266	TRANSLATIONAL GENOMICS	public	SRX3054231	Illumina HiSeq 2000	PAIRED	other	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-08-01T00:00:00Z	ND10_376_Tumor	SRP113340	7642516384	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	164	13585380176	2017-08-01T19:27:00Z	1	PRJNA389294	familiaris		Occular	C2FNDACXX_1032846		Cocker Spaniel	female	16			Model organism or animal								Mucosal Melanoma					GCF_000002285.3																																																																																																				
SRR3727709	RNA-Seq	SAMN05300663	CNRS-UNIVERSITY RENNES1	public	SRX1884095	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-09-01T00:00:00Z	OLFBULB_GSMD	SRP077559	4746562326	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	152	6961522632	2016-06-29T09:15:00Z	1	PRJNA327075	familiaris		Olfactory_bulb	5300663		Great Swiss Mountain Dog	missing	missing			Model organism or animal																																																																																																																	
SRR12899106	RNA-Seq	SAMN16553761	GEO	public	SRX9364156	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860376	SRP288597	1065276305	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	98	3122471406	2020-10-26T12:53:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade II		FFPE canine oligodendroglioma	French Bulldog			GSM4860376																																																																																																																			
SRR12899110	RNA-Seq	SAMN16553757	GEO	public	SRX9364160	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860380	SRP288597	1036777075	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	98	3046964203	2020-10-26T12:49:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade II		FFPE canine oligodendroglioma	French Bulldog			GSM4860380																																																																																																																			
SRR12899126	RNA-Seq	SAMN16553776	GEO	public	SRX9364176	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860396	SRP288597	1203643791	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	3572020627	2020-10-26T12:48:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade II		Fresh-frozen canine oligodendroglioma	French Bulldog			GSM4860396																																																																																																																			
SRR12899124	RNA-Seq	SAMN16553778	GEO	public	SRX9364174	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860394	SRP288597	1134572996	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	97	3283316355	2020-10-26T12:47:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		Fresh-frozen canine oligodendroglioma	Border Terrier			GSM4860394																																																																																																																			
SRR12899103	RNA-Seq	SAMN16553784	GEO	public	SRX9364153	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860373	SRP288597	1066347169	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	92	3007304457	2020-10-26T12:47:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		FFPE canine oligodendroglioma	Boxer			GSM4860373																																																																																																																			
SRR12899105	RNA-Seq	SAMN16553762	GEO	public	SRX9364155	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860375	SRP288597	1044336063	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	97	3022255914	2020-10-26T12:46:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		FFPE canine oligodendroglioma	Boxer			GSM4860375																																																																																																																			
SRR12899108	RNA-Seq	SAMN16553759	GEO	public	SRX9364158	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860378	SRP288597	1131426246	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	99	3347820233	2020-10-26T12:56:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		FFPE canine oligodendroglioma	Boxer			GSM4860378																																																																																																																			
SRR12899112	RNA-Seq	SAMN16553755	GEO	public	SRX9364162	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860382	SRP288597	1919831592	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	94	5413480566	2020-10-26T13:07:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		FFPE canine oligodendroglioma	Boxer			GSM4860382																																																																																																																			
SRR12899129	RNA-Seq	SAMN16553773	GEO	public	SRX9364179	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860399	SRP288597	2085241935	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	6009246976	2020-10-26T12:58:00Z	1	PRJNA671877	familiaris		Oligodendroglioma Grade III		Fresh-frozen canine oligodendroglioma	Boxer			GSM4860399																																																																																																																			
